Filer ID,Name,Office,Subdivision,Municipality,District,County
C51335,FRIENDS OF ANTHONY MERANTE,City Council,City,Yonkers,6,Westchester County
C07434,FRIENDS OF ANTHONY PAGANO,City Council,City,Yonkers,6,Westchester County
C34602,FRIENDS OF ANTHONY PILLA,Common Council,County,Westchester,N/A,Westchester County
C32415,FRIENDS OF ARNOLD BERNSTEIN,Common Council,City,White Plains,N/A,Westchester County
C35409,FRIENDS OF AUGIE ZICCA,Councilman,County,Westchester,N/A,Westchester County
C01101,FRIENDS OF BARBARA W. DIGIACINTO,Town Board,Town,North Castle,N/A,Westchester County
C25824,FRIENDS OF BARRY FERTEL,City Council,City,New Rochelle,N/A,Westchester County
C25591,FRIENDS OF BARRY KRAMER,Town Board,Town,Eastchester,N/A,Westchester County
C01268,FRIENDS OF BARRY REITER,Councilman,Town,North Castle,N/A,Westchester County
C49878,FRIENDS OF BEA RHODES,Town Clerk,Town,Bedford,N/A,Westchester County
C33591,FRIENDS OF BECKY,Councilman,Town,North Castle,N/A,Westchester County
C57955,FRIENDS OF BECKY FOR SUPERVISOR,Supervisor,County,Westchester,N/A,Westchester County
C32885,FRIENDS OF BEN BOYKIN,County Legislator,County,Westchester,5,Westchester County
C03714,FRIENDS OF BERNARD,Town Council,Town,Yorktown,N/A,Westchester County
C19608,FRIENDS OF BERNICE SPRECKMAN,N/A,N/A,N/A,N/A,Westchester County
C47505,FRIENDS OF BETH SMAYDA,City Council,City,White Plains,N/A,Westchester County
C32635,FRIENDS OF BILL BURTON,County Legislator,County,Westchester,9,Westchester County
C19535,FRIENDS OF BILL GREENAWALT,N/A,County,Westchester,N/A,Westchester County
C74815,FRIENDS OF BILL HANAUER,Mayor,Village,Ossining,N/A,Westchester County
C20244,FRIENDS OF BILL RYAN,County Legislator,County,Westchester,5,Westchester County
C20172,FRIENDS OF BILL SCHMIDT,City Council,City,Peekskill,N/A,Westchester County
C34923,FRIENDS OF BILL WEAVER,Supervisor,County,Westchester,N/A,Westchester County
C00781,FRIENDS OF BOB BERNSTEIN,Supervisor,Town,Greenburgh,N/A,Westchester County
C03618,FRIENDS OF BOB GIORDANO,Town Council,Town,Yorktown,N/A,Westchester County
C55235,FRIENDS OF BOB HYLAND,Mayor,City,White Plains,N/A,Westchester County
C86281,FRIENDS OF BOB KIRKWOOD,Supervisor,Town,New Castle,N/A,Westchester County
C08549,FRIENDS OF BOB ONDROVIC,Councilman,Town,Somers,N/A,Westchester County
C07186,FRIENDS OF BOB OUTHOUSE,County Legislator,County,Westchester,9,Westchester County
C85677,FRIENDS OF BOB RAFFO,Town Council,Town,Somers,N/A,Westchester County
C49235,FRIENDS OF BOB ROMANO,Councilman,Town,North Castle,N/A,Westchester County
C09169,FRIENDS OF BOB SULLIVAN,City Council,City,Peekskill,N/A,Westchester County
C84775,FRIENDS OF BONNIE ORDEN,Town Justice,Town,Greenburgh,N/A,Westchester County
C26232,FRIENDS OF BRANCATI,Town Supervisor,Town,Lewisboro,N/A,Westchester County
C11194,FRIENDS OF BRENDAN CONROY,Mayor,City,New Rochelle,N/A,Westchester County
C04565,FRIENDS OF BRENDON FITZGERALD,City Council,City,Peekskill,N/A,Westchester County
C04008,FRIENDS OF BRIAN G. JOHNSON,City Court Judge,City,Mount Vernon,N/A,Westchester County
C11624,FRIENDS OF BRIAN PERONI,Common Council,City,White Plains,N/A,Westchester County
C85668,FRIENDS OF BRUCE BUCHHOLTZ,Town Council,Town,North Salem,N/A,Westchester County
C31788,FRIENDS OF BRUCE NEGRIN,City Council,City,New Rochelle,6,Westchester County
C07910,FRIENDS OF BUTCH THOMAS,City Council,City,Mount Vernon,N/A,Westchester County
C01931,FRIENDS OF CAMERON & PUNYON,N/A,City,Rye,N/A,Westchester County
C10747,FRIENDS OF CARLO JEAN-BAPTISTE SR,Mayor,City,Mount Vernon,N/A,Westchester County
C32265,FRIENDS OF CARLOS A. ORELLANA,City Council,City,Yonkers,1,Westchester County
C30840,FRIENDS OF CASS V. CIBELLI,Common Council,City,White Plains,N/A,Westchester County
C41721,FRIENDS OF CATHERINE BORGIA,County Legislator,County,Westchester,9,Westchester County
C85519,FRIENDS OF CATHERINE BORGIA,County Legislator,County,Westchester,N/A,Westchester County
C00408,FRIENDS OF CATHERINE PARKER,County Legislator,County,Westchester,7,Westchester County
C33098,"FRIENDS OF CATHERINE, PAULA & JOE",N/A,City,Rye,N/A,Westchester County
C23906,FRIENDS OF CATHY PISANI,City Council,City,Peekskill,N/A,Westchester County
C35963,FRIENDS OF CESAR RUIZ,N/A,Town,Rye,N/A,Westchester County
C32709,FRIENDS OF CHARLES A RUBENSTEIN,Town Justice,Town,Yorktown,N/A,Westchester County
C33889,FRIENDS OF CHARLIE SCHELD,Town Justice,Town,Yorktown,N/A,Westchester County
C09821,FRIENDS OF CHRIS BURDICK,Supervisor,Town,Bedford,N/A,Westchester County
C32168,FRIENDS OF CHRIS BURDICK,Town Council,Town,Bedford,N/A,Westchester County
C01941,FRIENDS OF CHRIS HANZLIK,City Council,City,Peekskill,N/A,Westchester County
C27846,FRIENDS OF CHRIS SELIN,City Council,City,New Rochelle,2,Westchester County
C82969,FRIENDS OF CHRISTIE L. MCEVOY-DERRICO,Village Justice,Village,Mamaroneck,N/A,Westchester County
C38420,FRIENDS OF CHRISTINE,Town Council,Town,Eastchester,N/A,Westchester County
C01328,FRIENDS OF CHRISTINE ROBBINS,Supervisor,Town,Somers,N/A,Westchester County
C32652,FRIENDS OF CHRISTOPHER FOLEY,Town Justice,Town,Somers,N/A,Westchester County
C10995,FRIENDS OF CHRISTOPHER GARITEE,County Legislator,County,Westchester,10,Westchester County
C84303,FRIENDS OF CHRISTOPHER JOHNSON,City Council,City,Yonkers,1,Westchester County
C72855,FRIENDS OF CHUCK LESNICK,N/A,County,Westchester,N/A,Westchester County
C29965,FRIENDS OF CICELY GREAVES-VEGA,County Legislator,County,Westchester,16,Westchester County
C02237,FRIENDS OF CLAUDIA MURPHY,Common Council,City,White Plains,N/A,Westchester County
C07822,FRIENDS OF CLYDE A. ISLEY,Mayor,City,Mount Vernon,N/A,Westchester County
C07756,FRIENDS OF COLIN SMITH,County Legislator,County,Westchester,1,Westchester County
C11216,FRIENDS OF CORTLANDT DEMS 2019,N/A,Town,Cortlandt,N/A,Westchester County
C85037,FRIENDS OF CUNNINGHAM FOR COUNCILMAN,Common Council,City,Peekskill,N/A,Westchester County
C57176,FRIENDS OF CURRY + DONNELLY,N/A,Village,Ossining,N/A,Westchester County
C83764,FRIENDS OF CYNTHIA LOBO,City Court Judge,City,New Rochelle,N/A,Westchester County
C01609,FRIENDS OF DAMARIS MONE,City Council,City,Mount Vernon,N/A,Westchester County
C07405,FRIENDS OF DAMON MAHER,County Legislator,County,Westchester,10,Westchester County
C85350,FRIENDS OF DAN BRAKEWOOD,Legislator,County,Westchester,6,Westchester County
C35603,FRIENDS OF DAN MCCARTHY '07,Town Justice,Town,Cortlandt,N/A,Westchester County
C04406,FRIENDS OF DAN NATCHEZ,Trustee,Village,Mamaroneck,N/A,Westchester County
C03776,FRIENDS OF DANA LEVENBERG,Town Board,Town,Ossining,N/A,Westchester County
C07294,FRIENDS OF DAREN TOLZ,County Legislator,County,Westchester,3,Westchester County
C86614,FRIENDS OF DARREN RIGGER,City Council,City,Peekskill,N/A,Westchester County
C42155,FRIENDS OF DAVID BUCHWALD,Common Council,City,White Plains,N/A,Westchester County
C32060,FRIENDS OF DAVID GABRIELSON,N/A,Town,Bedford,N/A,Westchester County
C85016,FRIENDS OF DAVID GELFARB,County Legislator,County,Westchester,6,Westchester County
C55039,FRIENDS OF DAVID HAACK,City Council,City,White Plains,18,Westchester County
C08703,FRIENDS OF DAVID KOENIGSBERG,Village Justice,Village,Dobbs Ferry,N/A,Westchester County
C87836,FRIENDS OF DAVID MENKEN,Town Justice,Town,Bedford,N/A,Westchester County
C59415,FRIENDS OF DAVID R. KRIEGER,Town Council,Town,Ossining,N/A,Westchester County
C06206,FRIENDS OF DAVID TUBIOLO,County Legislator,County,Westchester,14,Westchester County
C87184,FRIENDS OF DAVID ZUCKERMAN,County Court Judge,County,Westchester,N/A,Westchester County
C00943,FRIENDS OF DEBBIE COSTELLO,Town Council,Town,Cortlandt,N/A,Westchester County
C86615,FRIENDS OF DEBORAH REYNOLDS,Comptroller,City,Mount Vernon,N/A,Westchester County
C51215,FRIENDS OF DEBRA STERN,City Council,City,Mount Vernon,N/A,Westchester County
C01522,FRIENDS OF DEIRDRE CASPER (FDC),Receiver of Taxes,Town,Lewisboro,N/A,Westchester County
C04010,FRIENDS OF DELIA M. FARGUHARSON,City Council,City,Mount Vernon,N/A,Westchester County
C85091,FRIENDS OF DELORES SCOTT BRATHWAITE,Town Justice,Town,Greenburgh,N/A,Westchester County
C01348,FRIENDS OF DENIS MCCARTHY,Town Board,Town,Mount Pleasant,N/A,Westchester County
C84805,FRIENDS OF DENNIS KROLIAN,Common Council,City,White Plains,N/A,Westchester County
C21508,FRIENDS OF DENNIS POWER,Councilman,City,White Plains,N/A,Westchester County
C46835,FRIENDS OF DENNIS SHEPHERD,City Council,City,Yonkers,4,Westchester County
C04602,FRIENDS OF DIANA QUAST,Town Clerk,Town,Yorktown,N/A,Westchester County
C57295,FRIENDS OF DIANE MUNRO,City Council,City,Mount Vernon,N/A,Westchester County
C32449,FRIENDS OF DOMENIC VOLPE,County Legislator,County,Westchester,1,Westchester County
C19959,FRIENDS OF DON BENNETT,Councilman,County,Westchester,N/A,Westchester County
C00912,FRIENDS OF DON SCOTT,Town Council,Town,Bedford,N/A,Westchester County
C01057,FRIENDS OF DOUG MARTINO,Town Justice,Town,North Castle,N/A,Westchester County
C05027,FRIENDS OF DOUGLAS M. KRAUS,Town Justice,Town,New Castle,N/A,Westchester County
C00794,FRIENDS OF DR MIRIAM LEVITT FLISSER,County Legislator,County,Westchester,5,Westchester County
C04424,FRIENDS OF DR. FRED HERNANDEZ FOR MAYOR,Mayor,City,Yonkers,N/A,Westchester County
C48619,FRIENDS OF DR. RONALD J. VOLINO,City Council,City,Yonkers,4,Westchester County
C50369,FRIENDS OF DREW CLAXTON,Common Council,City,Peekskill,N/A,Westchester County
C19962,FRIENDS OF DREW CLAXTON,Councilman,County,Westchester,N/A,Westchester County
C00875,FRIENDS OF DUANE JACKSON,County Legislator,County,Westchester,1,Westchester County
C02644,FRIENDS OF ED BORRELLI,City Court Judge,City,Yonkers,N/A,Westchester County
C83120,FRIENDS OF ED GAFFNEY,City Court Judge,City,Yonkers,N/A,Westchester County
C48728,FRIENDS OF EILEEN JUSTINO,City Council,City,Mount Vernon,N/A,Westchester County
C35405,FRIENDS OF ELAINE SWEENEY,Councilman,Town,North Salem,N/A,Westchester County
C05350,FRIENDS OF ELIZABETH SCHAPER,Mayor,Town,Harrison,N/A,Westchester County
C11484,FRIENDS OF ELIZABETH SMITH,Town Justice,Town,Pleasant Valley,N/A,Westchester County
C10910,FRIENDS OF ELLEN CALVES,Town Board,Town,Bedford,N/A,Westchester County
C85257,FRIENDS OF ELYSE LAZANSKY 2011,Town Justice,Town,North Castle,N/A,Westchester County
C04728,"FRIENDS OF EMILY, DANIELLE AND JEFF",N/A,City,Rye,N/A,Westchester County
C86793,FRIENDS OF ERIC BLAHA,Town Council,Town,Ossining,N/A,Westchester County
C48935,FRIENDS OF ERIC DIBARTOLO,Highway Superintendent,Town,Yorktown,N/A,Westchester County
C11594,FRIENDS OF ERIC ZINGER,Town Council,Town,Greenburgh,N/A,Westchester County
C32220,FRIENDS OF ERIK JACOBSEN,Town Justice,Town,Bedford,N/A,Westchester County
C10637,FRIENDS OF ERNIE DAVIS,Mayor,City,Mount Vernon,N/A,Westchester County
C20279,FRIENDS OF ERNIE DAVIS,Mayor,City,Mount Vernon,N/A,Westchester County
C53517,FRIENDS OF EULOGIO SANTIAGO,City Council,City,Yonkers,2,Westchester County
C83579,FRIENDS OF EVAN INLAW,City Court Judge,City,Yonkers,N/A,Westchester County
C46759,FRIENDS OF FLOYD MYERS,City Council,City,Mount Vernon,N/A,Westchester County
C22063,FRIENDS OF FRAN CONNOLLY,Town Justice,Town,Ossining,N/A,Westchester County
C10064,FRIENDS OF FRANCESCA,Town Board,Town,Mount Pleasant,N/A,Westchester County
C05013,FRIENDS OF FRANCIS CORCORAN,County Legislator,County,Westchester,2,Westchester County
C19532,FRIENDS OF FRANCIS SHEEHAN,Town Council,County,Westchester,N/A,Westchester County
C33489,FRIENDS OF FRANK A. ACOCELLA,Town Clerk,Town,Harrison,N/A,Westchester County
C58784,FRIENDS OF FRANK BENISH,Supervisor,Town,North Castle,N/A,Westchester County
C00239,FRIENDS OF FRANK CATALINA,Mayor,City,Peekskill,N/A,Westchester County
C85749,FRIENDS OF FRANK CORVINO,Town Clerk,Town,Harrison,N/A,Westchester County
C07763,FRIENDS OF FRANK GORDON,Town Council,Town,Harrison,N/A,Westchester County
C84633,FRIENDS OF FRANK PRIOLO,Town Justice,Town,Cortlandt,N/A,Westchester County
C33844,FRIENDS OF FRED J. CASTIGLIA,Town Justice,Town,Harrison,N/A,Westchester County
C35158,FRIENDS OF FRED SCILIANO,Councilman,Town,Harrison,N/A,Westchester County
C86341,"FRIENDS OF GAMACHE, PARKER AND NATHAN",N/A,City,Rye,N/A,Westchester County
C07663,FRIENDS OF GARY DYCKMAN,Town Clerk,Town,Cortlandt,N/A,Westchester County
C68995,FRIENDS OF GEORGE DIETER,Town Board,Town,Somers,N/A,Westchester County
C87447,FRIENDS OF GEORGE DIETER,Town Board,Town,Somers,N/A,Westchester County
C21620,FRIENDS OF GEORGE DIETER,Town Council,County,Westchester,N/A,Westchester County
C84364,FRIENDS OF GEORGE KEVGAS,County Legislator,County,Westchester,14,Westchester County
C01261,FRIENDS OF GERALD J. LENT,Highway Superintendent,Town,Ossining,N/A,Westchester County
C22179,FRIENDS OF GERRY GEIST,Councilman,Town,North Castle,N/A,Westchester County
C11721,FRIENDS OF GINA JACKSON,Town Council,Town,Greenburgh,N/A,Westchester County
C82959,FRIENDS OF GINA SINON,Town Clerk,Town,North Castle,N/A,Westchester County
C07815,FRIENDS OF GLEN HOCKLEY,Town Board,Town,Cortlandt,N/A,Westchester County
C00824,FRIENDS OF GLENN,Town Board,Town,Ossining,N/A,Westchester County
C00036,FRIENDS OF GLORIA FRIED,Receiver of Taxes,Town,Ossining,N/A,Westchester County
C23382,FRIENDS OF GLORIA FRIED,Receiver of Taxes,Town,Ossining,N/A,Westchester County
C36117,FRIENDS OF GORDON A. BURROWS,County Legislator,County,Westchester,15,Westchester County
C80455,FRIENDS OF GREG VARIAN,County Legislator,County,Westchester,10,Westchester County
C49873,FRIENDS OF GUY A. MEZZANCELLO,Supervisor,Town,North Castle,N/A,Westchester County
C32500,FRIENDS OF GUY BAKER,Highway Superintendent,Town,Somers,N/A,Westchester County
C03342,FRIENDS OF GUY MEZZANCELLO,Councilman,Town,North Castle,N/A,Westchester County
C02538,FRIENDS OF HARVEY KRIEDBERG,Town Board,Town,Somers,N/A,Westchester County
C48432,FRIENDS OF HB (HAROLD BOLTON),Supervisor,Town,Somers,N/A,Westchester County
C08411,FRIENDS OF HELEN  PESCE,Receiver of Taxes,Town,Harrison,N/A,Westchester County
C04569,FRIENDS OF HERBERT REYES,City Council,City,Peekskill,N/A,Westchester County
C08169,FRIENDS OF HOLLY PERLOWITZ,Receiver of Taxes,Town,Ossining,N/A,Westchester County
C36038,FRIENDS OF HOWARD ARDEN,Councilman,Town,North Castle,N/A,Westchester County
C04750,FRIENDS OF ILAN GILBERT,Town Council,Town,Yorktown,N/A,Westchester County
C84673,FRIENDS OF IVAR HYDEN,City Council,City,New Rochelle,4,Westchester County
C84228,FRIENDS OF IVY REEVES,City Council,City,Yonkers,1,Westchester County
C33332,FRIENDS OF J. MARK DREXEL,Councilman,Town,Yorktown,N/A,Westchester County
C52535,FRIENDS OF J. YUHANNA EDWARDS,City Council,City,Mount Vernon,N/A,Westchester County
C22824,FRIENDS OF JACK LOMBARDI,N/A,County,Westchester,N/A,Westchester County
C09416,FRIENDS OF JACKIE SHAW,Town Council,Town,Ossining,N/A,Westchester County
C53699,FRIENDS OF JAFFE,Town Council,County,Westchester,N/A,Westchester County
C87907,FRIENDS OF JAINE ELKIND ENEY,Town Council,Town,Mamaroneck,N/A,Westchester County
C08944,FRIENDS OF JAMES CREIGHTON,Town Council,Town,Cortlandt,N/A,Westchester County
C05583,FRIENDS OF JAMES OTOOLE (FOJO),Mayor,City,New Rochelle,N/A,Westchester County
C30204,FRIENDS OF JANET JORDAN,Family Court Judge,County,Westchester,N/A,Westchester County
C04916,FRIENDS OF JANICE DUARTE,City Council,City,Mount Vernon,N/A,Westchester County
C38207,FRIENDS OF JANIS CASTALDI,Village Trustee,Village,Ossining,N/A,Westchester County
C02060,FRIENDS OF JASON HUNGREDER,City Council,City,Yonkers,6,Westchester County
C07449,FRIENDS OF JASON M. KRELLENSTEIN,Supervisor,Town,Lewisboro,N/A,Westchester County
C84976,FRIENDS OF JAY BRYANT,City Council,City,Yonkers,3,Westchester County
C87462,FRIENDS OF JEFF MORRIS,Town Clerk,Town,Lewisboro,N/A,Westchester County
C05640,FRIENDS OF JEFFREY HASTIE,City Council,City,New Rochelle,5,Westchester County
C10670,FRIENDS OF JENN PUJA,Common Council,City,White Plains,N/A,Westchester County
C53835,FRIENDS OF JIM ARNDT  FOJA,City Council,City,White Plains,N/A,Westchester County
C44655,FRIENDS OF JIM CASTRO-BLANCO,Council President,City,Yonkers,N/A,Westchester County
C06679,FRIENDS OF JIM CHISHOLM,County Clerk,County,Westchester,N/A,Westchester County
C09598,FRIENDS OF JIM FREEMAN,County Legislator,County,Westchester,11,Westchester County
C25921,FRIENDS OF JIM MAISANO,County Legislator,County,Westchester,11,Westchester County
C32405,FRIENDS OF JIM MARTORANO,Councilman,Town,Yorktown,N/A,Westchester County
C22542,FRIENDS OF JIM STOWE,City Council,City,New Rochelle,3,Westchester County
C33329,FRIENDS OF JOAN GRONOWSKI,City Council,City,Yonkers,3,Westchester County
C32484,FRIENDS OF JOAN WALSH,Mayor,Town,Harrison,N/A,Westchester County
C32770,FRIENDS OF JODI MOSIELLO,City Council,City,Yonkers,5,Westchester County
C34499,FRIENDS OF JOE ACOCELLA,Town Clerk,Town,Harrison,N/A,Westchester County
C83864,FRIENDS OF JOE CROTTY,City Council,City,Yonkers,5,Westchester County
C31827,FRIENDS OF JOE SCHUDER,Common Council,City,Peekskill,4,Westchester County
C01782,FRIENDS OF JOE TORRES,Councilman,City,Peekskill,N/A,Westchester County
C56875,FRIENDS OF JOE VILLANUEUA,Town Board,Town,Eastchester,N/A,Westchester County
C31291,FRIENDS OF JOHN A. PAPPALARDO FOR LEWISBORO TOWN JUSTICE,Town Justice,Town,Lewisboro,N/A,Westchester County
C22169,FRIENDS OF JOHN CHERVOKAS,Supervisor,Town,Ossining,N/A,Westchester County
C87403,FRIENDS OF JOHN CODMAN III,Trustee,Village,Ossining,N/A,Westchester County
C86491,FRIENDS OF JOHN FILIBERTI,Town Council,Town,Eastchester,N/A,Westchester County
C88375,FRIENDS OF JOHN KIRKPATRICK,Common Council,City,White Plains,N/A,Westchester County
C85867,FRIENDS OF JOHN L. FAVA,City Council,City,Mount Vernon,N/A,Westchester County
C46655,FRIENDS OF JOHN LARKIN,City Council,City,Yonkers,6,Westchester County
C85045,FRIENDS OF JOHN MARTIN,Councilman,City,White Plains,N/A,Westchester County
C71435,FRIENDS OF JOHN PALMA,Trustee,County,Westchester,N/A,Westchester County
C04290,FRIENDS OF JOHN S. DIACONIS,County Legislator,County,Westchester,3,Westchester County
C21258,FRIENDS OF JOHN TESTA,Mayor,City,Peekskill,N/A,Westchester County
C01383,FRIENDS OF JOHN VERNI,County Legislator,County,Westchester,7,Westchester County
C85352,FRIENDS OF JOHN WHITE,Councilman,Town,North Salem,N/A,Westchester County
C31980,FRIENDS OF JOSE ALVARADO,County Legislator,County,Westchester,17,Westchester County
C01424,FRIENDS OF JOSE BERRA,Town Board,Town,North Castle,N/A,Westchester County
C49175,FRIENDS OF JOSE ROMAN,County Legislator,County,Westchester,17,Westchester County
C05312,FRIENDS OF JOSEPH L. CANNELLA,Town Justice,Town,Harrison,N/A,Westchester County
C08026,"FRIENDS OF JOSH, SARA, JULIE AND BEN",N/A,City,Rye,N/A,Westchester County
C11397,FRIENDS OF JOYCE BROWN,City Council,City,Mount Vernon,N/A,Westchester County
C31625,FRIENDS OF JUDGE BARBARA ZAMBELLI,County Court Judge,County,Westchester,N/A,Westchester County
C76955,FRIENDS OF JUDGE BILL EDWARDS,Family Court Judge,County,Westchester,N/A,Westchester County
C09614,FRIENDS OF JUDGE CAPECI,County Court Judge,County,Westchester,N/A,Westchester County
C09605,FRIENDS OF JUDGE CHRISTIE D'ALESSIO,Town Justice,Town,Greenburgh,9,Westchester County
C06005,FRIENDS OF JUDGE DANIEL J. GALLAGHER,Village Justice,Village,Mamaroneck,N/A,Westchester County
C86907,FRIENDS OF JUDGE DANIEL J. GALLAGHER,Village Justice,Village,Mamaroneck,N/A,Westchester County
C34103,FRIENDS OF JUDGE DORIS T. FRIEDMAN,Town Justice,Town,Greenburgh,N/A,Westchester County
C29981,FRIENDS OF JUDGE ECKER,Sup. Court Justice,County,Westchester,9,Westchester County
